"Год продажи,""Неделя продажи"",""Город"",""ЖК"",""Корпус"",""Накопленная сумма продаж"",""Накопленная себестоимость"",""Накопленный объем проданных кв.м."",""Выручка за неделю"",""Количество проданных помещений за"",""Сумма проданных кв.м. за неделю"""
2024.0,14.0,Екатеринбург,Академический,Корпус 4,30687980,25422632,239.0,22401336,6,116095368
2024.0,13.0,Екатеринбург,Энергетик,Корпус 2,79600400,63727800,467.5,24922574,5,336957184
2024.0,13.0,Екатеринбург,Академический,Корпус 3,23771774,19583494,180.1,19583494,5,77035616
2024.0,13.0,Екатеринбург,Энергетик,Корпус 5,144484192,115332448,848.4,15563732,3,413770560
2024.0,13.0,Екатеринбург,Энергетик,Корпус 1,48786356,38805224,282.9,38805224,8,221696160
2024.0,13.0,Екатеринбург,Академический,Корпус 4,32475400,26720468,247.3,7136973.5,2,60447512
2024.0,13.0,Екатеринбург,Энергетик,Корпус 4,125078776,99768720,740.7,13885929,3,358178656
2024.0,13.0,Екатеринбург,Энергетик,Корпус 3,107501648,85882792,639.1,22154992,4,384412640
2024.0,12.0,Екатеринбург,Академический,Корпус 3,22376562,18407528,171.2,18407528,5,65329732
2024.0,12.0,Екатеринбург,Энергетик,Корпус 4,147051264,116867072,848.6,14436084,3,422093536
2024.0,12.0,Екатеринбург,Энергетик,Корпус 3,128777736,102430984,746.4,28323988,5,568915328
2024.0,12.0,Екатеринбург,Энергетик,Корпус 2,93332680,74107000,540.8,41107084,8,564349376
2024.0,12.0,Екатеринбург,Энергетик,Корпус 5,186573904,148089952,1064.3,31222884,6,1017420544
2024.0,12.0,Екатеринбург,Энергетик,Корпус 1,41412832,32999916,236.7,32999916,7,161744336
2024.0,12.0,Екатеринбург,Академический,Корпус 4,54311008,44649164,408.9,26241638,7,282221024
2024.0,11.0,Екатеринбург,Академический,Корпус 4,44071748,36422388,330.9,21315908,5,167440784
2024.0,11.0,Екатеринбург,Энергетик,Корпус 1,23918582,18895680,136.5,18895680,5,72174728
2024.0,11.0,Екатеринбург,Академический,Корпус 3,18422538,15106482,135.0,15106482,4,46943360
2024.0,11.0,Екатеринбург,Энергетик,Корпус 3,88389144,70592920,514.7,22510892,4,307501504
2024.0,11.0,Екатеринбург,Энергетик,Корпус 4,132878672,105959304,775.1,35366380,6,697618432
2024.0,11.0,Екатеринбург,Энергетик,Корпус 2,60538028,48082028,350.7,29186350,6,267032688
2024.0,11.0,Екатеринбург,Энергетик,Корпус 5,175589232,139777520,1023.3,33818216,6,929274368
2024.0,10.0,Екатеринбург,Энергетик,Корпус 3,107715760,85888480,646.3,32250292,6,542609472
2024.0,10.0,Екатеринбург,Энергетик,Корпус 5,193589968,154301632,1132.8,48258556,9,1485876352
2024.0,10.0,Екатеринбург,Энергетик,Корпус 2,67617488,53638192,400.4,26771822,4,209853744
2024.0,10.0,Екатеринбург,Академический,Корпус 3,26633656,21839598,204.2,21839598,5,74098304
2024.0,10.0,Екатеринбург,Энергетик,Корпус 1,33914460,26866370,190.2,26866370,6,118505496
2024.0,10.0,Екатеринбург,Энергетик,Корпус 4,132623640,106043088,801.3,20154602,4,490234816
2024.0,9.0,Екатеринбург,Энергетик,Корпус 1,26219766,21289452,158.7,21289452,4,64969584
2024.0,9.0,Екатеринбург,Энергетик,Корпус 4,107021440,85612920,618.8,25083282,5,469888704
2024.0,9.0,Екатеринбург,Энергетик,Корпус 2,60177136,48546600,346.7,27257146,4,175059856
2024.0,9.0,Екатеринбург,Энергетик,Корпус 5,138449360,110440984,791.0,24828064,5,626055040
2024.0,9.0,Екатеринбург,Энергетик,Корпус 3,75345544,60529640,436.4,11983042,2,141423136
2024.0,9.0,Екатеринбург,Академический,Корпус 3,8908232.0,7352940.0,68.9,7352940.0,2,12767324
2024.0,8.0,Екатеринбург,Энергетик,Корпус 2,31862446,25708094,182.0,14972846,3,74488744
2024.0,8.0,Екатеринбург,Энергетик,Корпус 3,49401988,39706292,281.1,13998198,3,130647648
2024.0,8.0,Екатеринбург,Энергетик,Корпус 5,79298792,63324768,463.0,9412183.0,2,152717872
2024.0,8.0,Екатеринбург,Энергетик,Корпус 1,12909476,10735248,76.0,10735248,2,19228324
2024.0,8.0,Екатеринбург,Академический,Корпус 3,16744041,13730113,122.7,13730113,4,41785048
2024.0,8.0,Екатеринбург,Энергетик,Корпус 4,67384632,53912584,393.7,14206291,2,122615552
2024.0,7.0,Екатеринбург,Энергетик,Корпус 3,65942136,52420584,378.5,17457110,2,114793112
2024.0,7.0,Екатеринбург,Энергетик,Корпус 2,43844532,34963476,260.5,20470890,4,137845104
2024.0,7.0,Екатеринбург,Энергетик,Корпус 1,18345044,14492585,102.6,14492585,3,36582808
2024.0,7.0,Екатеринбург,Академический,Корпус 3,16508710,13584644,121.4,13584644,4,39673484
2024.0,7.0,Екатеринбург,Энергетик,Корпус 4,72450512,57562204,414.9,5141619.0,1,72450512
2024.0,7.0,Екатеринбург,Энергетик,Корпус 5,97353712,77235728,564.3,19673528,3,269112736
2024.0,6.0,Екатеринбург,Энергетик,Корпус 4,99848368,79566416,595.1,21153532,4,356147168
2024.0,6.0,Екатеринбург,Энергетик,Корпус 3,73071744,58412884,437.4,33449752,7,390485344
2024.0,6.0,Екатеринбург,Энергетик,Корпус 1,9970816.0,7876944.5,61.0,7876944.5,1,9970816.0
2024.0,6.0,Екатеринбург,Академический,Корпус 3,4503287.0,3692695.5,33.0,3692695.5,1,4503287.0
2024.0,6.0,Екатеринбург,Энергетик,Корпус 2,31598904,24963134,197.1,17086190,3,71607976
2024.0,6.0,Екатеринбург,Энергетик,Корпус 5,136274208,108645608,793.2,29079192,6,727388608
2024.0,5.0,Екатеринбург,Энергетик,Корпус 3,54685836,44271140,321.3,14032550,3,144751728
2024.0,5.0,Екатеринбург,Энергетик,Корпус 4,87817768,71332296,515.9,27061154,6,438742944
2024.0,5.0,Екатеринбург,Энергетик,Корпус 1,25041390,20492114,152.3,20492114,4,54802040
2024.0,5.0,Екатеринбург,Энергетик,Корпус 2,36923112,30238588,221.3,9746475.0,2,67793440
2024.0,5.0,Екатеринбург,Энергетик,Корпус 5,110389664,89164096,650.1,17831800,3,304188864
2024.0,4.0,Екатеринбург,Энергетик,Корпус 4,68979304,55086208,401.2,13872840,3,189290192
2024.0,4.0,Екатеринбург,Энергетик,Корпус 3,51418748,41213368,299.4,12009658,2,97115848
2024.0,4.0,Екатеринбург,Энергетик,Корпус 2,36216648,29203710,209.4,10579869,2,65388516
2024.0,4.0,Екатеринбург,Энергетик,Корпус 5,91853368,73216208,528.6,18129996,4,331529184
2024.0,4.0,Екатеринбург,Энергетик,Корпус 1,23118896,18623842,134.5,18623842,4,54596108
2024.0,3.0,Екатеринбург,Энергетик,Корпус 1,12144205,9746475.0,69.0,9746475.0,2,18044658
2024.0,3.0,Екатеринбург,Энергетик,Корпус 5,117555680,93396488,654.4,27853998,7,729358016
2024.0,3.0,Екатеринбург,Энергетик,Корпус 4,82335264,65542492,467.5,4661357.5,1,82335264
2024.0,3.0,Екатеринбург,Энергетик,Корпус 3,76434808,60881136,434.5,34466776,7,404789408
2024.0,3.0,Екатеринбург,Энергетик,Корпус 2,33242794,26414360,187.0,16667885,4,101484216
2024.0,2.0,Екатеринбург,Энергетик,Корпус 2,26130888,20969980,151.1,5367624.0,1,26130888
2024.0,2.0,Екатеринбург,Энергетик,Корпус 4,90605648,72998936,527.6,37465552,7,499348992
2024.0,2.0,Екатеринбург,Энергетик,Корпус 5,130792496,104836032,750.2,31837100,4,451959040
2024.0,2.0,Екатеринбург,Энергетик,Корпус 3,44157532,35533380,257.6,14563401,3,113251416
2024.0,2.0,Екатеринбург,Энергетик,Корпус 1,19336428,15602355,113.1,15602355,4,46973752
2024.0,1.0,Екатеринбург,Энергетик,Корпус 4,85648424,68037984,493.2,14154556,3,239175968
2024.0,1.0,Екатеринбург,Энергетик,Корпус 2,45230868,35732388,261.0,16295748,3,118885256
2024.0,1.0,Екатеринбург,Энергетик,Корпус 5,114865848,91235064,663.5,23197078,5,506405920
2024.0,1.0,Екатеринбург,Энергетик,Корпус 1,24603340,19436638,141.0,19436638,4,61472948
2024.0,1.0,Екатеринбург,Энергетик,Корпус 3,68206872,53883432,389.5,18151044,4,239427360
2023.0,53.0,Екатеринбург,Энергетик,Корпус 3,34523112,28024660,224.1,13694063,3,85360264
2023.0,53.0,Екатеринбург,Энергетик,Корпус 1,17188854,14330596,117.1,14330596,3,30647528
2023.0,52.0,Екатеринбург,Энергетик,Корпус 5,182715232,146043536,1167.0,22850594,5,859068544
2023.0,52.0,Екатеринбург,Энергетик,Корпус 1,30423444,24736534,202.6,24736534,6,103035224
2023.0,52.0,Екатеринбург,Энергетик,Корпус 2,66562492,53756076,439.6,29019542,6,314825888
2023.0,52.0,Екатеринбург,Энергетик,Корпус 3,121628992,97510352,789.5,43754276,10,955099520
2023.0,52.0,Екатеринбург,Энергетик,Корпус 4,153790416,123192944,995.3,25682590,6,851457536
2023.0,51.0,Екатеринбург,Энергетик,Корпус 4,151858432,121875528,973.8,52209908,10,1187092352
2023.0,51.0,Екатеринбург,Энергетик,Корпус 5,213353408,171054032,1341.2,49178500,11,2030789760
2023.0,51.0,Екатеринбург,Энергетик,Корпус 3,86688064,69665624,564.8,8830751.0,2,168192064
2023.0,51.0,Екатеринбург,Энергетик,Корпус 2,75629784,60834876,495.8,32416190,7,398750240
2023.0,51.0,Екатеринбург,Энергетик,Корпус 1,35110504,28418684,234.0,28418684,6,108384160
2023.0,50.0,Екатеринбург,Энергетик,Корпус 5,183915424,145831264,1160.9,51632704,10,1549923840
2023.0,50.0,Екатеринбург,Энергетик,Корпус 3,108035848,85802960,699.7,49048800,10,794641664
2023.0,50.0,Екатеринбург,Энергетик,Корпус 4,118557576,94198568,765.3,8395612.0,2,231769072
2023.0,50.0,Екатеринбург,Энергетик,Корпус 1,26259760,20961964,176.7,20961964,4,55306852
2023.0,50.0,Екатеринбург,Энергетик,Корпус 2,46089836,36754156,304.7,15792190,3,118439432
2023.0,49.0,Екатеринбург,Энергетик,Корпус 2,35162376,28463174,222.4,20016368,5,123739456
2023.0,49.0,Екатеринбург,Энергетик,Корпус 5,83582176,67463112,538.1,7866297.0,2,161247808
2023.0,49.0,Екатеринбург,Энергетик,Корпус 3,73823984,59596816,478.0,31133642,7,394042432
2023.0,49.0,Екатеринбург,Энергетик,Корпус 1,10237742,8446805.0,66.0,8446805.0,2,15209595
2023.0,48.0,Екатеринбург,Энергетик,Корпус 1,29014630,22921558,179.1,22921558,5,82054216
2023.0,48.0,Екатеринбург,Энергетик,Корпус 3,68640880,54477140,437.3,11377591,3,192340368
2023.0,48.0,Екатеринбург,Энергетик,Корпус 2,54556392,43099548,348.4,20177992,4,174137760
2023.0,47.0,Екатеринбург,Энергетик,Корпус 3,101473568,80544912,644.4,32475130,7,572613376
2023.0,47.0,Екатеринбург,Энергетик,Корпус 2,60365804,48069776,385.3,22256052,5,243880768
2023.0,47.0,Екатеринбург,Энергетик,Корпус 1,32193588,25813726,211.4,25813726,6,110574192
2023.0,46.0,Екатеринбург,Энергетик,Корпус 3,26422592,20873848,163.1,7870886.5,2,48309116
2023.0,46.0,Екатеринбург,Энергетик,Корпус 1,11809975,9329880.0,72.9,9329880.0,2,17463858
2023.0,46.0,Екатеринбург,Энергетик,Корпус 2,16459444,13002961,101.6,3673080.5,1,16459444
2023.0,45.0,Екатеринбург,Энергетик,Корпус 2,61972696,49392416,395.4,8907540.0,2,118370888
2023.0,45.0,Екатеринбург,Энергетик,Корпус 3,77362920,61550696,490.4,12158280,3,218172768
2023.0,45.0,Екатеринбург,Энергетик,Корпус 1,51116912,40484876,325.8,40484876,10,279129920
2023.0,44.0,Екатеринбург,Энергетик,Корпус 1,46859540,37286264,298.1,37286264,7,158981376
2023.0,43.0,Екатеринбург,Энергетик,Корпус 1,25125734,19849330,166.9,19849330,4,66693872
2023.0,42.0,Екатеринбург,Энергетик,Корпус 1,23378242,18608568,145.4,18608568,4,56850532
2023.0,41.0,Екатеринбург,Энергетик,Корпус 1,16427043,12977364,101.4,12977364,3,33566896
